Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
18868_3453_x28753_y10380,3621,12.5664,2,48,96,49,190.325,189.4,184.95,1.99945,3666.99,23040.4,11520.2,99.9783,291.762,16,0.917317,36.7083,1,69.6648,68.4728,1.06965
18868_3488_x24952_y7321,2965,12.5664,9,38,83,46,193.0,188.4,193.225,1.99933,3548.16,22293.8,11146.9,99.986,275.892,6,0.930205,34.7108,1,68.08,65.6094,1.06516
18868_3507_x7704_y10476,3364,12.5664,9,41,89,49,191.775,191.6,160.476,1.99941,3624.0,22770.3,11385.1,99.9877,316.885,8,0.885609,36.7865,1,69.1334,69.2491,1.072
18868_3547_x28065_y9077,3789,12.5664,9,50,107,58,196.625,189.55,174.5,1.99947,4145.04,26044.0,13022.0,99.9922,268.197,11,0.911563,34.4019,1,74.532,60.7838,1.08208
18868_3552_x28542_y9340,2951,12.5664,4,32,66,35,190.8,168.875,186.225,1.99932,2857.46,17954.0,8976.98,99.9983,223.664,12,0.886568,43.697,1,76.6849,81.8533,1.04751
18868_3564_x27379_y8431,2301,12.5664,7,33,71,39,186.75,181.25,187.775,1.99913,2847.74,17892.9,8946.44,99.999,198.162,6,0.899511,31.3944,1,80.9181,60.6793,1.05518
18868_3592_x9776_y8113,2857,12.5664,7,43,91,49,194.35,179.9,192.75,1.9993,3829.82,24063.4,12031.7,99.9974,351.874,9,0.911083,30.3846,1,79.4265,62.9576,1.07668
18868_3626_x29809_y12585,4196,12.5664,2,56,112,57,194.8,198.0,187.375,1.99952,4223.61,26537.7,13268.9,99.9987,293.274,14,0.919248,36.4554,1,78.005,77.7458,1.07377
18868_3627_x28035_y8749,3084,12.5664,2,41,82,42,195.325,191.9,179.825,1.99935,3048.21,19152.5,9576.23,99.9913,223.511,12,0.913829,36.5976,1,65.265,78.3663,1.03798
18868_3658_x9598_y8113,2708,12.5664,9,37,81,45,195.225,188.5,197.649,1.99926,3330.92,20928.8,10464.4,99.9933,231.791,9,0.927534,32.4198,1,78.8778,67.6188,1.05675
18868_3699_x17279_y16010,674,12.5664,3,13,27,15,188.825,123.175,109.05,1.99703,965.776,6068.15,3034.07,99.9814,171.765,6,0.915487,23.9259,1,80.723,69.2719,1.04147
18868_3715_x8453_y8977,3271,12.5664,7,53,111,59,184.575,194.85,187.175,1.99939,4143.58,26034.9,13017.4,99.9991,358.079,9,0.912198,28.4595,1,73.9267,68.7827,1.0692
18868_3781_x6715_y11703,4411,12.5664,8,59,124,66,196.95,190.675,190.3,1.99955,4919.16,30908.0,15454.0,99.9934,384.78,11,0.886869,34.5645,1,63.5372,61.9646,1.12486
18868_3783_x28846_y9268,3434,12.5664,10,42,92,51,194.925,196.85,187.15,1.99942,3961.48,24890.7,12445.4,99.9872,222.289,11,0.905339,36.3152,1,66.8124,66.5739,1.07521
18868_3799_x26336_y7466,1693,12.5664,4,25,52,28,171.875,188.9,154.225,1.99882,2133.87,13407.5,6703.74,99.9962,221.416,6,0.908992,31.5385,1,92.1546,74.6189,1.03898
18868_3799_x6462_y13405,2764,12.5664,10,33,74,42,186.7,195.075,178.775,1.99928,3232.44,20310.0,10155.0,99.9822,192.723,9,0.906667,36.3378,1,75.2831,65.406,1.05784
18868_3853_x29683_y10294,3209,12.5664,5,42,87,46,192.225,187.925,182.675,1.99938,3657.92,22983.4,11491.7,99.9652,351.046,9,0.90666,35.8736,1,83.5187,79.9797,1.08861
18868_3856_x26025_y7205,2310,12.5664,8,25,56,32,174.925,190.35,186.975,1.99913,2923.57,18369.3,9184.65,99.9983,230.71,6,0.897599,40.2321,1,76.7125,66.9897,1.06048
18868_3871_x26350_y7564,2616,12.5664,8,37,80,44,188.7,195.125,180.775,1.99924,3458.58,21730.9,10865.4,99.997,345.253,7,0.904985,31.6875,1,67.2769,67.5118,1.07866
18868_3875_x8707_y8341,1934,12.5664,5,29,61,33,194.875,194.175,181.75,1.99897,2529.52,15893.5,7946.73,99.986,226.696,9,0.893871,30.6885,1,78.9598,76.3675,1.04205
18868_3922_x26631_y7518,1866,12.5664,8,23,52,30,183.5,188.225,186.325,1.99893,2342.67,14719.5,7359.73,99.9784,193.963,8,0.921408,34.8654,1,62.4514,62.6044,1.04512
18868_3931_x26823_y7496,3244,12.5664,7,43,91,49,197.325,195.65,172.775,1.99938,4177.34,26247.0,13123.5,99.9316,338.507,10,0.901057,34.6374,1,72.3079,66.6503,1.08849
18868_3932_x25373_y7132,2586,12.5664,12,40,90,51,196.125,194.025,193.425,1.99923,3456.83,21719.9,10860.0,99.9519,246.367,6,0.877088,27.7222,1,72.5383,60.5029,1.08418
18868_3977_x25824_y7160,2013,12.5664,7,27,59,33,168.725,192.1,188.625,1.99901,2394.88,15047.5,7523.73,99.9855,230.308,8,0.903446,33.1017,1,85.3554,69.0285,1.04855
18868_3981_x30626_y12403,3935,12.5664,10,52,112,61,188.725,189.55,189.05,1.99949,4629.04,29085.1,14542.6,99.9915,347.72,10,0.908157,34.125,1,80.0482,68.2178,1.0807
18868_4041_x10632_y7193,2424,12.5664,6,37,78,42,187.75,187.15,194.251,1.99917,3018.32,18964.7,9482.34,99.9207,298.127,10,0.923218,30.0641,1,66.8541,69.0617,1.06378
18868_4047_x27203_y7787,2856,12.5664,11,32,73,42,191.75,189.35,181.45,1.9993,3521.7,22127.5,11063.8,99.9821,279.101,8,0.918203,38.1096,1,75.8005,63.9271,1.0645
18868_4132_x11881_y6094,2987,12.5664,7,36,77,42,192.075,195.075,174.025,1.99933,3381.06,21243.8,10621.9,99.9581,249.31,7,0.920382,37.7792,1,77.859,68.0035,1.06407
18868_4192_x10967_y7007,1997,12.5664,7,21,47,27,164.7,194.75,184.325,1.999,2417.17,15187.5,7593.75,99.9788,265.506,9,0.904182,41.4681,1,83.2115,74.2443,1.03215
18868_4221_x5685_y12199,3418,12.5664,9,45,97,53,192.575,189.175,190.55,1.99941,4208.0,26439.7,13219.8,99.9542,411.931,9,0.908516,34.2268,1,74.5617,70.1266,1.08026
18868_4317_x23980_y6346,1808,12.5664,6,23,50,28,195.8,137.725,180.75,1.99889,2139.97,13445.8,6722.9,99.9484,323.886,9,0.933151,35.14,1,76.82,73.067,1.03191
18868_4341_x30419_y10114,2606,12.5664,8,32,70,39,191.95,192.65,184.475,1.99923,3114.89,19571.4,9785.71,99.9256,219.487,8,0.92502,36.2143,1,71.5216,62.4759,1.03317
18868_4430_x9829_y7185,2659,12.5664,6,33,70,38,185.925,197.45,184.5,1.99925,3395.92,21337.2,10668.6,99.9631,303.195,7,0.909337,36.9714,1,70.8473,66.2561,1.07347
18868_4434_x10947_y6887,3128,12.5664,5,40,83,44,181.425,195.825,194.3,1.99936,3448.01,21664.5,10832.3,99.9903,385.195,12,0.893512,36.6747,1,73.9603,79.9025,1.07613
18868_4464_x5477_y11004,6053,12.5664,12,82,174,93,194.875,192.2,180.925,1.99967,7265.91,45653.0,22826.5,99.9831,422.062,12,0.908173,33.7816,1,84.5602,76.4234,1.13393
18868_4517_x31548_y11591,4336,12.5664,12,59,128,70,193.2,198.05,195.075,1.99954,5203.41,32694.0,16347.0,99.9587,337.946,10,0.907541,32.8672,1,76.4542,71.8835,1.08576
18868_4523_x15124_y15767,1641,12.5664,5,14,31,18,48.3501,192.625,192.625,1.99878,1658.66,10421.6,5210.82,99.9618,262.517,5,0.865993,51.9032,1,89.9494,66.7866,1.11987
18868_4549_x5910_y9879,2833,12.5664,9,32,71,40,188.375,197.4,173.225,1.99929,3429.64,21549.0,10774.5,99.9915,214.05,8,0.91791,38.8873,1,76.5736,76.2915,1.06575
18868_4634_x13823_y16687,1656,12.5664,4,18,38,21,104.775,181.625,187.7,1.99879,1695.7,10654.4,5327.18,99.8842,309.975,5,0.90757,42.5526,1,81.4936,73.828,1.08476
18868_4648_x14941_y16268,1724,12.5664,5,15,33,19,118.95,165.4,187.525,1.99884,1757.14,11040.4,5520.22,99.9966,269.887,4,0.867175,51.2121,1,76.6862,58.2907,1.05005
18868_4693_x13797_y16937,1192,12.5664,7,8,21,14,160.825,148.6,144.75,1.99832,1367.35,8591.29,4295.65,99.9284,152.962,5,0.893443,55.7143,1,53.5866,62.1183,1.04053
18868_4706_x15828_y16760,1372,12.5664,4,16,34,19,152.275,135.175,195.75,1.99854,1422.32,8936.68,4468.34,99.8127,165.854,6,0.911419,39.3235,1,92.8567,69.5893,1.05418
18868_4739_x28536_y7468,2134,12.5664,9,25,57,33,191.85,184.4,191.85,1.99906,2552.48,16037.7,8018.85,99.9654,223.8,8,0.917698,36.4211,1,73.2455,69.9262,1.06333
18868_4757_x15158_y16995,1314,12.5664,7,7,19,13,169.275,155.4,170.826,1.99848,1571.73,9875.48,4937.74,99.9877,298.347,3,0.819835,68.1053,1,62.2978,62.8856,1.04624
18868_4803_x7002_y8311,2183,12.5664,5,32,67,36,187.05,173.95,181.051,1.99908,2555.59,16057.2,8028.62,99.9679,274.564,9,0.912236,31.5672,1,67.28,70.2933,1.05812
18868_4818_x14513_y17030,2130,12.5664,7,21,47,27,163.925,164.85,195.925,1.99906,2343.71,14725.9,7362.97,99.9246,194.319,5,0.879137,44.2979,1,77.4078,82.6464,1.06379
18868_4863_x31402_y10126,3897,12.5664,11,52,113,62,183.4,189.375,192.275,1.99949,4707.61,29578.8,14789.4,99.9897,413.228,7,0.906549,33.4779,1,71.9188,65.836,1.07943
18868_4883_x27078_y6285,4624,12.5664,8,65,136,72,195.375,198.275,197.15,1.99957,5559.66,34932.4,17466.2,99.9755,474.183,11,0.901586,32.9926,1,75.9918,78.0156,1.09792
18868_5131_x7596_y7239,2769,12.5664,8,36,78,43,176.7,178.725,192.074,1.99928,3273.88,20570.4,10285.2,99.9962,182.857,6,0.916978,34.4872,1,64.3734,61.4321,1.05711
18868_5141_x8535_y6876,2354,12.5664,8,24,54,31,180.425,187.55,163.2,1.99915,2704.33,16991.8,8495.89,99.995,199.12,8,0.920658,42.5741,1,76.1501,67.5222,1.05225
18868_5156_x9540_y6495,3552,12.5664,8,52,110,59,196.35,198.05,189.7,1.99944,4038.94,25377.4,12688.7,99.9984,327.454,9,0.924815,31.2818,1,78.4504,70.5023,1.07429
18868_5242_x9858_y5968,4952,12.5664,7,68,141,74,192.05,195.8,187.125,1.9996,5421.27,34062.8,17031.4,99.963,276.834,11,0.899065,34.1135,1,70.7948,76.1635,1.08957
18868_5369_x19532_y5532,6304,12.5664,9,75,157,83,193.35,196.025,188.525,1.99968,6762.06,42487.3,21243.6,99.9984,367.074,12,0.919329,39.1465,1,65.9643,64.2398,1.10853
18868_5397_x19819_y6085,4295,12.5664,9,57,121,65,194.275,197.375,184.725,1.99953,4989.82,31352.0,15676.0,99.9446,294.062,9,0.916713,34.4876,1,64.5037,63.8414,1.06631
18868_5456_x7773_y6771,3179,12.5664,6,48,100,53,193.675,192.425,183.426,1.99937,3623.03,22764.2,11382.1,99.9875,390.658,11,0.919803,30.78,1,84.9669,80.3981,1.05918
18868_5531_x7356_y7030,4793,12.5664,7,72,149,78,192.675,197.15,179.225,1.99958,5607.16,35230.8,17615.4,99.9982,366.579,11,0.912159,31.1611,1,84.2294,77.7454,1.09886
18868_5686_x9887_y5415,3867,12.5664,8,49,104,56,192.25,195.55,197.15,1.99948,4298.47,27008.1,13504.0,99.9774,337.003,8,0.93103,36.1731,1,70.7781,71.6961,1.06487
18868_5701_x9538_y5736,3325,12.5664,9,41,89,49,190.125,196.45,188.7,1.9994,3682.49,23137.7,11568.9,99.9836,326.555,12,0.920045,36.3483,1,74.9804,68.9079,1.06196
18868_5723_x7031_y7203,2204,12.5664,9,33,73,41,194.975,181.0,175.601,1.99909,2725.96,17127.7,8563.84,99.9955,204.02,10,0.937634,29.1781,1,84.4772,68.5955,1.04714
18868_5724_x8616_y5999,5307,12.5664,8,78,162,85,189.25,191.075,193.074,1.99962,6009.45,37758.5,18879.2,99.9938,313.809,10,0.912346,31.7531,1,77.0531,74.479,1.09658
18868_5965_x17541_y6435,5154,12.5664,13,78,167,90,191.625,198.75,189.25,1.99961,6393.18,40169.5,20084.8,99.99,242.652,8,0.927862,29.8563,1,72.6834,56.1618,1.09966
18868_5983_x17523_y5085,4815,12.5664,2,62,124,63,194.275,193.825,169.425,1.99958,4809.37,30218.2,15109.1,99.978,164.938,14,0.926859,37.8226,1,72.2159,56.7229,1.08441
18868_6000_x19811_y5444,5738,12.5664,2,80,160,81,197.475,196.725,186.9,1.99965,5597.52,35170.3,17585.1,99.9884,372.041,12,0.921551,34.8563,1,61.9737,57.0544,1.0853
18868_6019_x9541_y5296,3712,12.5664,9,46,99,54,188.1,190.525,177.05,1.99946,4258.94,26759.7,13379.9,99.9715,301.751,10,0.918219,36.4848,1,77.6878,71.5859,1.07967
18868_6196_x17668_y4955,4496,12.5664,10,67,142,76,191.876,195.8,185.55,1.99956,4827.04,30329.2,15164.6,99.9555,423.812,12,0.91387,30.6549,1,64.8413,59.3585,1.11895
18868_6405_x11428_y4397,4456,12.5664,9,60,127,68,190.9,198.275,195.025,1.99955,5106.24,32083.5,16041.7,99.9751,341.87,8,0.915771,34.0787,1,76.6837,67.6689,1.08202
18868_6757_x10353_y4324,3367,12.5664,9,58,123,66,186.2,187.525,184.25,1.99941,4227.72,26563.5,13281.8,99.9689,435.498,19,0.915982,26.3659,1,77.9345,75.9425,1.11694
18868_7311_x22238_y17329,779,12.5664,4,10,22,13,122.851,193.875,139.9,1.99743,956.32,6008.74,3004.37,99.9798,125.388,5,0.898761,34.3636,1,79.0674,53.0506,1.0595
18869_00020,1590,12.5664,10,48,104,57,118.551,162.65,126.225,1.99874,2393.67,15039.8,7519.92,99.7164,131.739,8,0.937383,14.2788,1,70.5096,69.8341,1.17499
18869_00024,693,12.5664,7,5,15,11,139.65,165.325,141.55,1.99711,1085.76,6822.02,3411.01,99.8071,153.778,3,0.940866,45.1333,1,85.3036,80.5084,1.04693
18869_00025,917,12.5664,3,12,25,14,180.7,136.55,164.2,1.99782,1198.71,7531.69,3765.85,99.9923,138.661,5,0.905071,35.64,1,58.9793,82.0824,1.04511
18869_00028,566,12.5664,8,5,16,12,149.25,176.25,125.7,1.99647,957.765,6017.81,3008.91,99.9617,112.9,2,0.955621,34.3125,1,40.9827,35.1285,1.09363
18869_3064_x20999_y7621,1365,12.5664,9,19,45,27,189.05,195.725,170.9,1.99853,2338.08,14690.6,7345.29,99.9765,164.014,5,0.921177,29.3111,1,61.9306,66.6862,1.0513
18869_3239_x6605_y6691,1491,12.5664,7,28,61,34,176.925,184.875,176.525,1.99866,2374.22,14917.7,7458.84,99.9863,144.579,6,0.929453,23.4262,1,80.8616,61.9734,1.04009
18869_3263_x6927_y6229,2133,12.5664,2,40,80,41,188.175,191.425,180.649,1.99906,3321.8,20871.5,10435.8,99.9564,309.972,15,0.92186,25.65,1,76.8245,73.9046,1.05033
18869_3305_x6812_y6104,2332,12.5664,8,45,96,52,193.2,188.975,184.425,1.99914,3869.11,24310.4,12155.2,99.9976,259.846,9,0.928447,23.2812,1,76.403,74.1401,1.05715
18869_3321_x21485_y7678,2588,12.5664,7,42,89,48,187.725,193.05,166.025,1.99923,3900.16,24505.4,12252.7,99.9983,323.3,9,0.919834,28.0674,1,85.2777,72.5924,1.08797
18869_3395_x6415_y6741,2483,12.5664,6,43,90,48,186.575,188.675,176.425,1.99919,3786.47,23791.1,11895.5,99.96,390.179,10,0.917336,26.5778,1,86.0662,76.0786,1.08702
18869_3398_x6248_y7047,2763,12.5664,1,48,97,49,186.725,191.375,180.7,1.99928,3561.72,22378.9,11189.5,99.9829,270.202,20,0.92607,27.4742,1,64.7271,63.7371,1.05551
18869_3480_x6168_y6983,2878,12.5664,11,44,97,54,183.475,198.15,185.851,1.99931,4503.42,28295.8,14147.9,99.9584,300.686,12,0.927169,28.6598,1,82.9396,67.2898,1.08108
18869_3482_x7077_y5660,1617,12.5664,6,31,66,36,190.275,184.4,189.675,1.99876,2843.71,17867.6,8933.78,99.9039,318.608,7,0.915241,23.4848,1,78.1435,78.7716,1.05874
18869_3504_x6554_y5961,2553,12.5664,2,57,114,58,185.475,176.65,189.875,1.99922,4001.08,25139.5,12569.8,99.9829,303.714,12,0.913022,21.386,1,84.8339,75.6167,1.09443
18869_3506_x6250_y6810,2263,12.5664,11,36,81,46,173.325,193.4,194.426,1.99912,3565.35,22401.8,11200.9,99.9953,182.796,11,0.932214,26.9259,1,77.837,59.442,1.05375
18869_3547_x21769_y7449,2398,12.5664,9,46,99,54,192.425,191.075,189.85,1.99917,3918.94,24623.5,12311.7,99.9958,331.478,9,0.915849,23.2121,1,77.553,70.9489,1.05817
18869_3590_x6132_y6798,2198,12.5664,6,47,98,52,188.975,183.05,175.649,1.99909,3633.55,22830.3,11415.1,99.9629,272.074,12,0.931101,21.4184,1,84.3446,70.7557,1.05337
18869_3634_x20027_y5437,1855,12.5664,7,37,79,43,193.9,182.45,169.2,1.99892,3403.01,21381.8,10690.9,99.992,337.352,10,0.92562,22.4684,1,77.0849,76.5117,1.06705
18869_3634_x5750_y7170,2063,12.5664,8,37,80,44,190.5,196.75,158.35,1.99903,3557.9,22354.9,11177.5,99.9972,377.705,12,0.913642,24.775,1,88.0898,80.0658,1.06552
18869_3659_x21701_y7032,2258,12.5664,2,37,74,38,197.8,188.2,167.85,1.99911,3373.2,21194.5,10597.2,99.9799,337.02,11,0.927927,29.5,1,74.872,67.4485,1.06153
18869_3701_x5589_y7633,3461,12.5664,9,58,123,66,196.125,192.4,188.55,1.99942,5229.85,32860.1,16430.1,99.9974,351.168,12,0.915161,27.1301,1,79.1201,72.245,1.08012
18869_3701_x7703_y4993,1814,12.5664,8,38,82,45,187.075,184.3,177.726,1.9989,3185.57,20015.5,10007.8,99.9922,340.977,11,0.923339,21.1098,1,85.8151,77.2394,1.07708
18869_3741_x6284_y6163,1444,12.5664,7,23,51,29,193.8,184.025,185.95,1.99861,2269.77,14261.4,7130.68,99.9188,178.237,11,0.917303,27.2941,1,88.1366,72.9313,1.05327
18869_3751_x5868_y6832,2378,12.5664,9,43,93,51,185.75,192.975,188.824,1.99916,3713.24,23330.9,11665.5,99.99,174.473,11,0.932903,24.5591,1,81.3088,65.2938,1.04914
18869_3761_x5335_y8118,4241,12.5664,6,76,156,81,192.2,196.0,181.65,1.99953,6265.88,39369.7,19684.8,99.9996,305.743,10,0.920096,26.1795,1,83.1342,73.7554,1.09767
18869_3857_x22137_y7268,1837,12.5664,10,30,68,39,196.8,193.625,178.2,1.99891,3072.24,19303.4,9651.72,99.9888,166.708,10,0.921906,26.0,1,91.8741,72.354,1.04743
18869_3937_x5000_y8198,3771,12.5664,9,74,155,82,175.825,195.85,185.45,1.99947,5851.11,36763.6,18381.8,99.9938,318.691,9,0.914175,23.3226,1,84.417,72.8747,1.11788
18869_4001_x4383_y7249,7946,12.5664,7,190,385,196,186.725,196.0,193.975,1.99975,12581.7,79052.9,39526.4,99.9781,409.332,17,0.915858,19.6364,1,84.4329,77.225,1.17945
18869_4026_x21667_y6102,2177,12.5664,7,39,83,45,194.45,188.9,178.675,1.99908,3849.04,24184.2,12092.1,99.9463,316.228,8,0.91468,25.2169,1,85.6895,69.9426,1.06302
18869_4036_x8032_y4635,2216,12.5664,11,38,85,48,193.425,194.0,181.499,1.9991,3648.86,22926.4,11463.2,99.9902,336.287,8,0.923273,25.0588,1,84.7878,66.7197,1.05535
18869_4050_x21764_y6239,1831,12.5664,7,30,65,36,185.425,197.25,174.8,1.99891,3134.27,19693.2,9846.61,99.9671,374.023,8,0.916628,27.1538,1,77.4529,75.7294,1.05173
18869_4054_x19963_y5080,1346,12.5664,7,25,55,31,184.7,191.825,182.275,1.99851,2405.97,15117.2,7558.58,99.9612,162.796,6,0.881831,23.4545,1,85.6894,62.4543,1.062
18869_4089_x6848_y5110,3676,12.5664,7,87,179,93,193.05,184.95,191.351,1.99946,6210.64,39022.6,19511.3,99.9946,377.628,12,0.925606,19.5307,1,85.2781,79.76,1.11158
18869_4091_x4807_y8065,4400,12.5664,9,83,173,91,190.675,195.925,185.949,1.99955,6763.16,42494.2,21247.1,99.9797,421.23,10,0.905354,24.4277,1,81.0398,73.9683,1.12461
18869_4181_x21056_y5611,1972,12.5664,2,40,80,41,196.775,160.525,197.3,1.99899,3510.65,22058.1,11029.0,99.9834,396.902,9,0.941692,23.6375,1,80.0282,71.84,1.09832
18869_4184_x11041_y4195,2585,12.5664,8,45,96,52,186.1,198.0,162.275,1.99923,4116.63,25865.6,12932.8,99.9788,309.613,11,0.920322,25.9167,1,72.0616,78.0903,1.08801
18869_4196_x21043_y5510,1623,12.5664,8,26,58,33,194.2,172.125,188.85,1.99877,2756.99,17322.7,8661.34,99.9984,216.766,7,0.935489,26.9655,1,67.0611,69.7405,1.05192
18869_4253_x4991_y7023,3516,12.5664,10,56,120,65,196.475,193.0,194.275,1.99943,5402.97,33947.8,16973.9,99.9961,298.512,11,0.919158,28.2917,1,70.3972,70.5534,1.09739
18869_4268_x10899_y9077,751,12.5664,6,9,22,14,95.125,192.625,117.675,1.99734,1156.97,7269.47,3634.74,99.9841,177.219,5,0.877588,33.0909,1,73.9393,92.069,1.046
18869_4275_x8819_y9368,431,12.5664,5,4,11,8,135.6,172.925,151.375,1.99536,728.204,4575.44,2287.72,99.8569,175.187,2,0.90887,38.0909,1,76.5652,53.8746,1.01433
18869_4282_x22276_y6457,1814,12.5664,7,38,81,44,195.175,176.1,170.8,1.9989,3540.1,22243.1,11121.6,99.9713,339.683,10,0.928535,21.3827,1,71.6963,67.2539,1.0715
18869_4301_x16815_y4413,3398,12.5664,6,75,154,80,189.025,194.85,191.925,1.99941,5284.85,33205.7,16602.8,99.9927,432.464,15,0.935658,21.0584,1,80.2017,73.07,1.06922
18869_4301_x20547_y5218,2321,12.5664,10,38,84,47,182.825,181.075,186.4,1.99914,3829.03,24058.5,12029.3,99.9821,364.94,8,0.919626,26.619,1,87.9772,75.0236,1.09094
18869_4302_x23433_y9053,3518,12.5664,7,70,145,76,196.95,190.6,191.9,1.99943,5721.53,35949.4,17974.7,99.987,344.865,10,0.913718,23.2552,1,68.0214,67.0038,1.12699
18869_4345_x7097_y4738,3085,12.5664,9,47,101,55,193.775,166.3,193.575,1.99935,4695.15,29500.5,14750.3,99.9888,331.899,9,0.91645,29.5347,1,83.1914,76.9866,1.07493
18869_4347_x8166_y4281,2628,12.5664,9,57,121,65,188.8,192.125,193.174,1.99924,4256.2,26742.5,13371.3,99.988,344.53,8,0.926441,20.7107,1,79.5579,72.7462,1.08082
18869_4371_x21382_y5522,1599,12.5664,6,29,62,34,190.125,184.4,189.8,1.99875,2692.82,16919.5,8459.74,99.9358,320.193,7,0.909432,24.7742,1,82.5611,83.7365,1.04302
18869_4384_x15799_y10704,744,12.5664,4,10,22,13,96.2002,176.325,179.725,1.99731,1017.13,6390.8,3195.4,99.9545,148.725,4,0.906576,32.7727,1,81.2672,72.8412,1.07031
18869_4410_x8772_y3996,2668,12.5664,11,39,87,49,193.35,189.675,189.45,1.99925,4008.67,25187.2,12593.6,99.9702,248.847,9,0.924709,29.6552,1,93.6726,70.1386,1.0669
18869_4414_x15653_y4273,3305,12.5664,10,69,146,78,193.375,197.325,194.925,1.99939,5437.11,34162.4,17081.2,99.9864,351.467,11,0.917647,21.6301,1,77.0711,65.3875,1.09701
18869_4419_x16667_y10498,1088,12.5664,2,16,32,17,103.725,181.4,142.1,1.99816,1485.68,9334.8,4667.4,99.9923,180.433,6,0.904338,32.9688,1,76.3036,75.5987,1.08745
18869_4426_x7611_y4421,2370,12.5664,8,41,88,48,196.125,196.95,185.85,1.99916,3525.2,22149.5,11074.8,99.9964,358.597,11,0.922842,25.9205,1,85.8337,73.3593,1.05378
18869_4453_x9586_y8809,652,12.5664,5,10,23,14,105.3,186.4,161.95,1.99693,1041.54,6544.21,3272.11,99.9978,144.504,5,0.904057,27.3043,1,91.8134,90.4625,1.05214
18869_4457_x17404_y9449,660,12.5664,5,11,25,15,95.5752,172.725,110.325,1.99697,968.17,6083.19,3041.59,99.6131,170.914,5,0.908274,25.36,1,90.9727,79.4523,1.09303
18869_4468_x23035_y7089,2744,12.5664,11,51,111,61,195.55,193.8,189.175,1.99927,4662.62,29296.1,14648.1,99.984,347.382,9,0.93331,23.7117,1,83.9503,68.8481,1.09084
18869_4469_x21852_y5924,1648,12.5664,8,26,58,33,193.0,171.625,189.15,1.99879,3041.4,19109.7,9554.84,99.9834,371.738,9,0.912531,27.3966,1,80.7621,61.2971,1.06625
18869_4511_x11720_y4070,4235,12.5664,6,108,220,113,197.95,197.55,180.95,1.99953,6807.27,42771.3,21385.7,99.9433,453.887,15,0.92724,18.2455,1,84.1533,84.3929,1.10773
18869_4520_x23555_y8194,2929,12.5664,5,79,161,83,197.15,197.875,165.3,1.99932,5533.7,34769.3,17384.6,99.9815,479.291,17,0.921325,17.1863,1,79.3072,79.8743,1.11432
18869_4550_x17965_y4177,3954,12.5664,8,89,184,96,190.225,185.4,191.925,1.99949,6576.55,41321.7,20660.8,99.9648,320.617,11,0.929313,20.4837,1,73.946,71.5134,1.13887
18869_4550_x7203_y4574,2659,12.5664,9,50,107,58,190.1,173.875,177.95,1.99925,3985.09,25039.0,12519.5,99.8857,305.382,10,0.917969,23.8411,1,83.6467,67.2332,1.07157
18869_4571_x10055_y8359,927,12.5664,2,18,36,19,124.225,190.7,134.6,1.99784,1443.01,9066.7,4533.35,99.9857,244.926,8,0.926744,24.7222,1,85.5329,64.6369,1.11699
18869_4587_x23021_y6827,1944,12.5664,2,38,76,39,177.9,191.7,179.025,1.99897,2876.39,18072.9,9036.46,99.9935,198.264,11,0.921828,24.5658,1,86.0249,70.5646,1.05732
18869_4599_x7153_y3640,4635,12.5664,4,134,270,137,195.8,193.375,196.9,1.99957,7768.23,48809.2,24404.6,99.9941,366.058,15,0.938513,16.163,1,80.4506,67.7168,1.10368
18869_4625_x5853_y5391,2529,12.5664,7,47,99,53,180.375,188.1,183.025,1.99921,3887.01,24422.8,12211.4,99.9704,313.942,9,0.920245,24.5354,1,75.0571,78.514,1.08827
18869_4629_x8451_y4031,4291,12.5664,10,121,250,130,189.0,194.075,188.125,1.99953,7310.81,45935.2,22967.6,99.9773,313.184,17,0.92062,16.16,1,82.0839,80.392,1.14566
18869_4662_x10221_y8547,937,12.5664,6,17,38,22,141.85,195.475,116.5,1.99787,1541.24,9683.88,4841.94,99.9688,275.831,5,0.918821,23.6316,1,66.1354,72.0217,1.06483
18869_4693_x19236_y9148,1016,12.5664,4,17,36,20,130.0,184.675,184.95,1.99803,1513.2,9507.69,4753.85,99.9983,206.135,6,0.920895,27.1944,1,83.8743,72.2653,1.05829
18869_4722_x18329_y4110,1487,12.5664,9,26,59,34,179.9,196.125,180.575,1.99866,2603.51,16358.3,8179.16,99.9425,236.466,9,0.927135,24.1864,1,72.3613,61.3627,1.075
18869_4727_x9851_y8415,811,12.5664,8,10,26,17,90.5747,191.275,167.7,1.99753,1300.7,8172.56,4086.28,99.9285,134.168,4,0.937742,30.1538,1,84.0207,75.0037,1.09971
18869_4764_x5211_y5995,2561,12.5664,9,44,95,52,191.275,194.525,168.199,1.99922,4047.78,25432.9,12716.5,99.9352,313.616,11,0.945063,25.9474,1,78.5966,67.475,1.07124
18869_4786_x18238_y10268,602,12.5664,5,7,17,11,152.575,183.525,129.875,1.99668,965.314,6065.25,3032.62,99.6534,128.388,4,0.925383,34.3529,1,83.1366,58.3452,1.04887
